2015-08-19 18:26:18.153 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization started
2015-08-19 19:26:04.649 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/vote_result.jspx] onto handler 'voteAct'
2015-08-19 19:26:04.649 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/vote.jspx] onto handler 'voteAct'
2015-08-19 19:26:04.649 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/vote_reply_view.jspx] onto handler 'voteAct'
2015-08-19 19:26:04.651 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/friendlink_view.jspx] onto handler 'friendlinkAct'
2015-08-19 19:26:04.665 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/content_up.jspx] onto handler 'contentCountAct'
2015-08-19 19:26:04.666 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/content_down.jspx] onto handler 'contentCountAct'
2015-08-19 19:26:04.666 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/content_view.jspx] onto handler 'contentCountAct'
2015-08-19 19:26:04.666 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/content_view_get.jspx] onto handler 'contentCountAct'
2015-08-19 19:26:04.670 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/attachment_url.jspx] onto handler 'attachmentAct'
2015-08-19 19:26:04.670 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/attachment.jspx] onto handler 'attachmentAct'
2015-08-19 19:26:04.674 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/comment_list.jspx] onto handler 'commentAct'
2015-08-19 19:26:04.674 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/comment.jspx] onto handler 'commentAct'
2015-08-19 19:26:04.674 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/comment*.jspx] onto handler 'commentAct'
2015-08-19 19:26:04.675 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/comment_down.jspx] onto handler 'commentAct'
2015-08-19 19:26:04.675 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/comment_up.jspx] onto handler 'commentAct'
2015-08-19 19:26:04.678 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/guestbook*.jspx] onto handler 'guestbookAct'
2015-08-19 19:26:04.678 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/guestbook.jspx] onto handler 'guestbookAct'
2015-08-19 19:26:04.678 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/guestbook/{id}.jspx] onto handler 'guestbookAct'
2015-08-19 19:26:04.681 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/vedio/vediosearchlist*.jspx] onto handler 'vedioAct'
2015-08-19 19:26:04.684 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/rss.jspx] onto handler 'rssAct'
2015-08-19 19:26:04.686 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/csi_custom.jspx] onto handler 'csiCustomAct'
2015-08-19 19:26:04.690 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/login_pass.jspx] onto handler 'advertisingAct'
2015-08-19 19:26:04.690 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/ad.jspx] onto handler 'advertisingAct'
2015-08-19 19:26:04.690 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/ad_display.jspx] onto handler 'advertisingAct'
2015-08-19 19:26:04.690 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/ad_click.jspx] onto handler 'advertisingAct'
2015-08-19 19:26:04.690 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/adspace.jspx] onto handler 'advertisingAct'
2015-08-19 19:26:04.693 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/login.jspx] onto handler 'casLoginAct'
2015-08-19 19:26:04.696 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/login_csi.jspx] onto handler 'loginAct'
2015-08-19 19:26:04.700 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/index.jspx] onto handler 'memberAct'
2015-08-19 19:26:04.700 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/checkPwd.jspx] onto handler 'memberAct'
2015-08-19 19:26:04.700 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/profile.jspx] onto handler 'memberAct'
2015-08-19 19:26:04.700 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/portrait.jspx] onto handler 'memberAct'
2015-08-19 19:26:04.700 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/pwd.jspx] onto handler 'memberAct'
2015-08-19 19:26:04.707 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/contribute_add.jspx] onto handler 'contributeAct'
2015-08-19 19:26:04.708 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/contribute_list.jspx] onto handler 'contributeAct'
2015-08-19 19:26:04.708 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/contribute_save.jspx] onto handler 'contributeAct'
2015-08-19 19:26:04.708 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/contribute_delete.jspx] onto handler 'contributeAct'
2015-08-19 19:26:04.708 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/contribute_update.jspx] onto handler 'contributeAct'
2015-08-19 19:26:04.708 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/contribute_edit.jspx] onto handler 'contributeAct'
2015-08-19 19:26:04.708 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/o_upload_attachment.jspx] onto handler 'contributeAct'
2015-08-19 19:26:04.708 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/o_upload_media.jspx] onto handler 'contributeAct'
2015-08-19 19:26:04.713 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/fck/upload.jspx] onto handler 'fckAct'
2015-08-19 19:26:04.719 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/ueditor/upload.jspx] onto handler 'ueditorAct'
2015-08-19 19:26:04.720 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/ueditor/getRemoteImage.jspx] onto handler 'ueditorAct'
2015-08-19 19:26:04.720 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/ueditor/imageManager.jspx] onto handler 'ueditorAct'
2015-08-19 19:26:04.720 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/ueditor/getmovie.jspx] onto handler 'ueditorAct'
2015-08-19 19:26:04.743 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/register.jspx] onto handler 'registerAct'
2015-08-19 19:26:04.743 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/active.jspx] onto handler 'registerAct'
2015-08-19 19:26:04.743 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/username_unique.jspx] onto handler 'registerAct'
2015-08-19 19:26:04.744 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/email_unique.jspx] onto handler 'registerAct'
2015-08-19 19:26:04.748 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/forgot_password.jspx] onto handler 'forgotPasswordAct'
2015-08-19 19:26:04.748 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/password_reset.jspx] onto handler 'forgotPasswordAct'
2015-08-19 19:26:04.751 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/v_image_area_select.jspx] onto handler 'imageCutAct'
2015-08-19 19:26:04.752 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/o_image_cut.jspx] onto handler 'imageCutAct'
2015-08-19 19:26:04.755 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/o_upload_image.jspx] onto handler 'imageUploadAct'
2015-08-19 19:26:04.759 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/comment_delete.jspx] onto handler 'commentMemberAct'
2015-08-19 19:26:04.759 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/mycomments.jspx] onto handler 'commentMemberAct'
2015-08-19 19:26:04.759 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/comment_replay.jspx] onto handler 'commentMemberAct'
2015-08-19 19:26:04.759 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/news_comments.jspx] onto handler 'commentMemberAct'
2015-08-19 19:26:04.763 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/guestbook_replay.jspx] onto handler 'guestbookMemberAct'
2015-08-19 19:26:04.763 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/myguestbook.jspx] onto handler 'guestbookMemberAct'
2015-08-19 19:26:04.763 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/guestbook_detail.jspx] onto handler 'guestbookMemberAct'
2015-08-19 19:26:04.765 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/collect.jspx] onto handler 'collectionMemberAct'
2015-08-19 19:26:04.766 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/collection_list.jspx] onto handler 'collectionMemberAct'
2015-08-19 19:26:04.766 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/collect_exist.jspx] onto handler 'collectionMemberAct'
2015-08-19 19:26:04.771 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_tosend.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.771 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_findUser.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.771 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_countUnreadMsg.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.771 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_mng.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.771 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_list.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.771 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_add.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.771 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_reply.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.772 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_send.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.772 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_save.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.772 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_edit.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.772 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_update.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.772 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_read.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.772 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_forward.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.772 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_trash.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.772 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_revert.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.772 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_empty.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.772 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/message_delete.jspx] onto handler 'messageAct'
2015-08-19 19:26:04.789 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/flow_statistic.jspx] onto handler 'siteFlowAct'
2015-08-19 19:26:04.807 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/jobapply_delete.jspx] onto handler 'resumeAct'
2015-08-19 19:26:04.807 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/resume.jspx] onto handler 'resumeAct'
2015-08-19 19:26:04.807 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/myapplys.jspx] onto handler 'resumeAct'
2015-08-19 19:26:04.807 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/jobapply.jspx] onto handler 'resumeAct'
2015-08-19 19:26:04.811 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/o_swfPicsUpload.jspx] onto handler 'swfUploadAct'
2015-08-19 19:26:04.811 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/member/o_swfAttachsUpload.jspx] onto handler 'swfUploadAct'
2015-08-19 19:26:04.825 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/content_score.jspx] onto handler 'contentScoreAct'
2015-08-19 19:26:04.825 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/content_score_items.jspx] onto handler 'contentScoreAct'
2015-08-19 19:26:04.828 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/public_auth.jspx] onto handler 'thirdLoginAct'
2015-08-19 19:26:04.828 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/public_auth_login.jspx] onto handler 'thirdLoginAct'
2015-08-19 19:26:04.828 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/public_bind.jspx] onto handler 'thirdLoginAct'
2015-08-19 19:26:04.828 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.a.DefaultAnnotationHandlerMapping - Mapped URL path [/public_bind_username.jspx] onto handler 'thirdLoginAct'
2015-08-19 19:26:04.847 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'JeeCmsFront': initialization completed in 336 ms
2015-08-19 19:26:05.469 [http-8080-1] INFO  o.s.w.servlet.view.freemarker.FreeMarkerConfigurer - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2015-08-19 19:26:06.194 [http-8080-1] ERROR freemarker.runtime - Error executing FreeMarker template
freemarker.core.InvalidReferenceException: The following has evaluated to null or missing:
==> a.attr.Starring  [in template "WEB-INF/t/cms/www/default/index/index.html" at line 167, column 38]

Tip: If the failing expression is known to be legally null/missing, either specify a default value with myOptionalVar!myDefault, or use [#if myOptionalVar??]when-present[#else]when-missing[/#if]. (These only cover the last step of the expression; to cover the whole expression, use parenthessis: (myOptionVar.foo)!myDefault, (myOptionVar.foo)??

The failing instruction (print stack trace for 1 more):
==> #if a.attr.Starring  [in template "WEB-INF/t/cms/www/default/index/index.html" at line 167, column 33]
	at freemarker.core.InvalidReferenceException.getInstance(InvalidReferenceException.java:98) ~[freemarker.jar:2.3.20]
	at freemarker.core.UnexpectedTypeException.newDesciptionBuilder(UnexpectedTypeException.java:41) ~[freemarker.jar:2.3.20]
	at freemarker.core.UnexpectedTypeException.<init>(UnexpectedTypeException.java:24) ~[freemarker.jar:2.3.20]
	at freemarker.core.NonBooleanException.<init>(NonBooleanException.java:81) ~[freemarker.jar:2.3.20]
	at freemarker.core.Expression.modelToBoolean(Expression.java:153) ~[freemarker.jar:2.3.20]
	at freemarker.core.Expression.evalToBoolean(Expression.java:144) ~[freemarker.jar:2.3.20]
	at freemarker.core.ConditionalBlock.accept(ConditionalBlock.java:84) ~[freemarker.jar:2.3.20]
	at freemarker.core.Environment.visit(Environment.java:265) [freemarker.jar:2.3.20]
	at freemarker.core.MixedContent.accept(MixedContent.java:93) [freemarker.jar:2.3.20]
	at freemarker.core.Environment.visitByHiddingParent(Environment.java:286) [freemarker.jar:2.3.20]
	at freemarker.core.IteratorBlock$Context.runLoop(IteratorBlock.java:193) [freemarker.jar:2.3.20]
	at freemarker.core.Environment.visitIteratorBlock(Environment.java:509) [freemarker.jar:2.3.20]
	at freemarker.core.IteratorBlock.accept(IteratorBlock.java:103) [freemarker.jar:2.3.20]
	at freemarker.core.Environment.visit(Environment.java:265) [freemarker.jar:2.3.20]
	at freemarker.core.Environment$1.render(Environment.java:313) [freemarker.jar:2.3.20]
	at com.jeecms.cms.action.directive.ContentListDirective.execute(ContentListDirective.java:115) [ContentListDirective.class:na]
	at freemarker.core.Environment.visit(Environment.java:341) [freemarker.jar:2.3.20]
	at freemarker.core.UnifiedCall.accept(UnifiedCall.java:136) [freemarker.jar:2.3.20]
	at freemarker.core.Environment.visit(Environment.java:265) [freemarker.jar:2.3.20]
	at freemarker.core.MixedContent.accept(MixedContent.java:93) [freemarker.jar:2.3.20]
	at freemarker.core.Environment.visit(Environment.java:265) [freemarker.jar:2.3.20]
	at freemarker.core.Environment.process(Environment.java:243) [freemarker.jar:2.3.20]
	at freemarker.template.Template.process(Template.java:277) [freemarker.jar:2.3.20]
	at com.jeecms.common.web.springmvc.SimpleFreeMarkerView.renderMergedTemplateModel(SimpleFreeMarkerView.java:111) [SimpleFreeMarkerView.class:na]
	at org.springframework.web.servlet.view.AbstractTemplateView.renderMergedOutputModel(AbstractTemplateView.java:167) [spring-webmvc-3.2.6.jar:3.2.6.RELEASE]
	at org.springframework.web.servlet.view.AbstractView.render(AbstractView.java:263) [spring-webmvc-3.2.6.jar:3.2.6.RELEASE]
	at org.springframework.web.servlet.DispatcherServlet.render(DispatcherServlet.java:1208) [spring-webmvc-3.2.6.jar:3.2.6.RELEASE]
	at org.springframework.web.servlet.DispatcherServlet.processDispatchResult(DispatcherServlet.java:992) [spring-webmvc-3.2.6.jar:3.2.6.RELEASE]
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:939) [spring-webmvc-3.2.6.jar:3.2.6.RELEASE]
